Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_071.jpg;0;0.1015921;0;0;99.75757;85.70869;0.01990737;44.67495;-3.602108E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_138.jpg;0;0.3018479;0;0.01334241;99.75805;85.70915;0.03244371;44.57035;-3.286695E-06
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_204.jpg;0;0.501015;0;0.0274073;99.76045;85.71152;0.1002506;44.60972;3.758277E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_271.jpg;0;0.70209;0;0.04943252;99.76479;85.7158;0.2210384;44.53772;0.0002418865
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_338.jpg;0;0.9019169;0;0.1119134;99.77173;85.72263;0.4092453;44.70634;-0.0007852383
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_405.jpg;0;1;0;0.1420559;99.78474;85.73537;0.7050084;44.59154;-1.859767E-05
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_472.jpg;0;1;0;0.1894564;99.79739;85.74782;0.9578352;44.58864;-0.000909903
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_538.jpg;0;1;0;0.2818171;99.81258;85.76267;1.22421;44.5568;-0.001284235
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_605.jpg;0;1;0;0.3286402;99.83246;85.78169;1.285524;44.68905;-0.004741771
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_671.jpg;0;1;0;0.3737576;99.84744;85.79634;1.130722;44.7144;-0.0004594463
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_738.jpg;0;1;0;0.4466068;99.86578;85.81434;1.057478;44.72368;-0.0001197088
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_805.jpg;0;1;0;0.4884755;99.8941;85.84232;1.046439;44.88819;-0.0006577555
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_872.jpg;0;1;0;0.5509552;99.91858;85.86653;1.102973;44.84713;0.0005338942
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_00_938.jpg;0;1;0;0.5956435;99.94572;85.89332;1.198241;44.93768;-0.002166124
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_006.jpg;0;1;0;0.6507065;99.98373;85.93069;1.235131;44.99324;-0.001708024
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_072.jpg;0;1;0;0.7057416;100.0144;85.96106;1.218664;44.967;-0.000686776
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_137.jpg;0;1;0;0.7661735;100.0472;85.99358;1.194884;44.92888;-0.0007229834
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_205.jpg;0;1;0;0.8222957;100.0946;86.0405;1.207487;44.89913;-0.0009909177
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_272.jpg;0;1;0;0.8779907;100.1329;86.07843;1.22824;44.84584;-0.0003171163
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_338.jpg;0;1;0;0.947823;100.1733;86.11838;1.23876;44.83234;-0.0009443877
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_405.jpg;0;1;0;0.9908447;100.2302;86.17456;1.226681;44.82346;-0.0008573584
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_471.jpg;0;1;0;1.044626;100.2751;86.21884;1.207546;44.81673;-0.0004042182
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_538.jpg;0;1;0;1.099961;100.3223;86.2654;1.217555;44.84829;-0.001319245
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_605.jpg;0;1;0;1.148639;100.3883;86.33043;1.222664;44.84332;-0.0005291132
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_672.jpg;0;1;0;1.194689;100.4401;86.38154;1.228958;44.80899;-0.0007206173
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_738.jpg;0;1;0;1.255972;100.4938;86.43456;1.231356;44.78675;-0.0006229985
/Users/megnathramesh/Dev/RoboND-Rover-Project/data/IMG/robocam_2017_12_05_17_10_01_804.jpg;0;1;0;1.304686;100.5688;86.50841;1.237729;44.75332;-0.0008039354
